index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,Y_Velocity_m_s_,X_Accel_m_s2_,Y_Accel_m_s2_
50558,0.784218878749962,0.8863795892208626,0.7870799890133366,0.8838999603259379,-0.5222876674703208,0.999993896298105,0.8010650959807122,,,,
50559,0.7854014709921568,0.8859218115787226,0.7878429517502366,0.8834803308206429,-0.5780144657734917,0.999993896298105,0.7934659871211891,,,,
50560,0.7866603595080417,0.8855021820734277,0.7886059144871365,0.882984405041658,-0.623133030182806,0.999993896298105,0.8010650959807122,,,,
50561,0.7876903592028566,0.8850825525681327,0.7893307290871914,0.882602923673208,-0.6462294381542406,0.999993896298105,0.8010650959807122,,,,
50562,0.7887203588976714,0.8846247749259928,0.7900173955504013,0.8821451460310681,-0.6687887203588978,0.999993896298105,0.7934659871211891,,,,
50563,0.7901318399609363,0.8842051454206978,0.7907040620136112,0.8816110721152381,-0.7157872249519335,0.999993896298105,1.0375988036744286,,,,
50564,0.7915814691610461,0.8840144047364729,0.7919248023926511,0.8804284798730428,-0.2138767662587359,0.999993896298105,1.1062654499954223,,,,
50565,0.792649616992706,0.8839381084627829,0.792458876308481,0.8800088503677479,-0.2210608233893857,0.999993896298105,0.7705771050141912,,,,
50566,0.7935651722769859,0.8835947752311779,0.7929548020874659,0.879551072725608,-0.2343882564775535,0.999993896298105,0.7934659871211891,,,,
50567,0.794633320108646,0.8833658864101079,0.7934507278664509,0.879055146946623,-0.2495284890285958,0.999993896298105,0.7934659871211891,,,,
50568,0.7956251716666158,0.883060701315348,0.7938703573717458,0.8785210730307931,-0.266750083925901,0.999993896298105,0.7934659871211891,,,,
50569,0.7966170232245857,0.882679219946898,0.794328135013886,0.8779488509781181,-0.2894100772118291,0.999993896298105,0.7857753227332377,,,,
50570,0.7975325785088656,0.8821832941679131,0.7947477645191809,0.8773384807885982,-0.3208655049287392,0.999993896298105,0.8087099826044496,,,,
50571,0.7986388744773705,0.8817255165257731,0.7950910977507859,0.8767281105990783,-0.3745109408856472,0.999993896298105,0.7934659871211891,,,,
50572,0.7995925778984954,0.8811532944730978,0.7955107272560809,0.8761177404095584,-0.4071077608569596,0.999993896298105,0.7934659871211891,,,,
50573,0.8004318369090853,0.8806573686941128,0.7958159123508408,0.8754310739463484,-0.4251014740440078,0.999993896298105,0.7934659871211891,,,,
50574,0.8014236884670551,0.8801995910519729,0.7961592455824458,0.8747444074831385,-0.4445387127292703,0.999993896298105,0.8010650959807122,,,,
50575,0.802415540025025,0.8796655171361429,0.7964262825403607,0.8740577410199286,-0.4732749412518693,0.999993896298105,0.7934659871211891,,,,
50576,0.803025910214545,0.879207739494003,0.7966933194982757,0.8733329264198737,-0.4441694387646109,0.999993896298105,0.8010650959807122,,,,
50577,0.8036362804040653,0.878788109988708,0.7969222083193457,0.8725699636829738,-0.3943174535355693,0.999993896298105,0.8010650959807122,,,,
50578,0.8044373912778102,0.8784066286202581,0.7971892452772606,0.8718070009460737,-0.3653462324900052,0.999993896298105,0.7934659871211891,,,,
50579,0.8048570207831052,0.8780251472518081,0.7973799859614856,0.8710440382091738,-0.2991790520950957,0.999993896298105,0.8010650959807122,,,,
50580,0.8053529465620901,0.8776055177465132,0.7975325785088656,0.8701666310617389,-0.2284798730430005,0.999993896298105,0.8010650959807122,,,,
50581,0.806077761162145,0.8771858882412182,0.7977233191930906,0.869403668324839,-0.2191473128452407,0.999993896298105,0.8010650959807122,,,,
50582,0.806688131351665,0.8766136661885433,0.7978759117404706,0.868564409314249,-0.2122653889584034,0.999993896298105,0.7934659871211891,,,,
50583,0.8072985015411849,0.8761177404095584,0.7979903561510056,0.8676870021668142,-0.1899746696371349,0.999993896298105,0.8010650959807122,,,,
50584,0.8081377605517748,0.8755073702200384,0.7980666524246955,0.8668095950193793,-0.2126346629230628,0.999993896298105,0.8010650959807122,,,,
50585,0.8089388714255197,0.8748588518936735,0.7981429486983855,0.8658940397350994,-0.2531540879543443,0.999993896298105,0.8010650959807122,,,,
50586,0.8095492416150396,0.8742484817041536,0.7982192449720755,0.8650166325876645,-0.2455671864986114,0.999993896298105,0.816354869228187,,,,
50587,0.8106173894466995,0.8733329264198737,0.7982573931089205,0.8639103366191596,-0.32348399304178,0.999993896298105,1.098620563371685,,,,
50588,0.8115710928678244,0.8725318155461288,0.7981429486983855,0.8623081148716698,-0.2908871730704673,0.999993896298105,1.0375988036744286,,,,
50589,0.8121814630573443,0.8721121860408336,0.7981429486983855,0.8615451521347697,-0.280916776024659,0.999993896298105,0.7781762138737145,,,,
50590,0.8127918332468642,0.8714636677144687,0.7981429486983855,0.8606295968504898,-0.3116672261726737,0.999993896298105,0.7857753227332377,,,,
50591,0.8132114627521592,0.8707770012512588,0.7981048005615405,0.8597140415662099,-0.2857173375652333,0.999993896298105,0.7857753227332377,,,,
50592,0.8136310922574543,0.8703192236091188,0.7980666524246955,0.858760338145085,-0.2295876949369794,0.999993896298105,0.7934659871211891,,,,
50593,0.8140125736259043,0.8696325571459089,0.7979903561510056,0.8577684865871151,-0.210620441297647,0.999993896298105,0.7857753227332377,,,,
50594,0.8143559068575092,0.868869594409009,0.7979140598773156,0.8567384868923003,-0.2015900143436995,0.999993896298105,0.8087099826044496,,,,
50595,0.8146992400891142,0.8682592242194891,0.7977996154667806,0.8557466353343304,-0.1621784112063967,0.999993896298105,0.7934659871211891,,,,
50596,0.8150807214575642,0.8675725577562792,0.7976470229194006,0.8547166356395155,-0.1417340617084261,0.999993896298105,0.7934659871211891,,,,
50597,0.8155003509628591,0.8667714468825343,0.7975325785088656,0.8536866359447006,-0.154155095065157,0.999993896298105,0.8087099826044496,,,,
50598,0.8158436841944641,0.8661229285561693,0.7973418378246406,0.8526184881130403,-0.1272316660054323,0.999993896298105,0.8010650959807122,,,,
50599,0.816225165562914,0.8654362620929594,0.7971892452772606,0.8515884884182254,-0.1206854457228309,0.999993896298105,0.7934659871211891,,,,
50600,0.816682943205054,0.8646732993560595,0.7969985045930357,0.8505203405865656,-0.1362285225989563,0.999993896298105,0.7934659871211891,,,,
50601,0.8170262764366589,0.8638721884823146,0.7967696157719657,0.8494903408917507,-0.1410626544999542,0.999993896298105,0.8010650959807122,,,,
50602,0.8174077578051089,0.8631473738822597,0.7965407269508957,0.8483840449232458,-0.140995513779107,0.999993896298105,0.8010650959807122,,,,
50603,0.8178273873104038,0.8623081148716698,0.7963118381298258,0.8473540452284309,-0.169899594103824,0.999993896298105,0.7934659871211891,,,,
50604,0.8181707205420088,0.8613925595873897,0.7960448011719108,0.8462477492599261,-0.1966551713614307,0.999993896298105,0.8087099826044496,,,,
50605,0.8185140537736137,0.8605914487136448,0.7957777642139958,0.8451414532914212,-0.2037720877712333,0.999993896298105,0.7934659871211891,,,,
50606,0.8187810907315287,0.8597903378398999,0.7955107272560809,0.8440733054597613,-0.1968565935239723,0.999993896298105,0.7934659871211891,,,,
50607,0.8190099795525987,0.85887478255562,0.7952055421613209,0.8429670094912565,-0.2112582781456953,0.999993896298105,0.8087099826044496,,,,
50608,0.8192007202368237,0.8579592272713401,0.7949003570665609,0.8418988616595964,-0.217703787347026,0.999993896298105,0.7934659871211891,,,,
50609,0.8193914609210486,0.8571962645344402,0.794557023834956,0.8407925656910915,-0.1940702536088137,0.999993896298105,0.8010650959807122,,,,
50610,0.8195059053315836,0.8561281167027803,0.794213690603351,0.8396481215857416,-0.2051149021881771,0.999993896298105,1.0070650349436934,,,,
50611,0.8195822016052736,0.8550218207342755,0.7937177648243658,0.8381221961119418,-0.1724845118564409,0.999993896298105,0.9155095065157016,,,,
50612,0.8196584978789636,0.8538010803552356,0.7934507278664509,0.836405529953917,-0.1173284096804712,0.999993896298105,1.0375988036744286,,,,
50613,0.8197729422894986,0.8528473769341107,0.7931073946348459,0.8357188634907071,-0.2157567064424573,0.999993896298105,0.7705771050141912,,,,
50614,0.8198873867000336,0.8519318216498304,0.792649616992706,0.8348414563432722,-0.2661458174382763,0.999993896298105,0.8010650959807122,,,,
50615,0.8199636829737236,0.8509399700918605,0.792306283761101,0.8338496047853023,-0.3046845912045656,0.999993896298105,0.7857753227332377,,,,
50616,0.8200399792474136,0.8498336741233556,0.7918866542558061,0.8328196050904872,-0.3560808130130924,0.999993896298105,0.7934659871211891,,,,
50617,0.8201162755211036,0.8488036744285408,0.7914288766136661,0.8317133091219824,-0.3788750877407147,0.999993896298105,0.7934659871211891,,,,
50618,0.8201162755211036,0.8479644154179509,0.7910092471083712,0.8306070131534775,-0.3607135227515489,0.999993896298105,0.7934659871211891,,,,
50619,0.8201162755211036,0.846896267586291,0.7905133213293862,0.8294625690481277,-0.3670583208716087,0.999993896298105,0.8010650959807122,,,,
50620,0.8201162755211036,0.8457518234809411,0.7900555436872463,0.8283181249427778,-0.3980773339030121,0.999993896298105,0.7934659871211891,,,,
50621,0.8201162755211036,0.8448362681966612,0.7895214697714164,0.8271355327005829,-0.3759544663838619,0.999993896298105,0.8010650959807122,,,,
50622,0.8199636829737236,0.8438444166386914,0.7889873958555864,0.8259910885952331,-0.3439283425397503,0.999993896298105,0.8010650959807122,,,,
50623,0.8199255348368786,0.8426236762596515,0.7884914700766015,0.8248084963530382,-0.3840449232459487,0.999993896298105,0.7934659871211891,,,,
50624,0.8198492385631886,0.8416699728385264,0.7879573961607715,0.8235877559739984,-0.3706167790765099,0.999993896298105,0.8010650959807122,,,,
50625,0.8197347941526536,0.8407925656910915,0.7873851741080966,0.8224051637318033,-0.3258003479110081,0.999993896298105,0.7934659871211891,,,,
